text,language,label
"Nous étendrons le projet pilote de verre à d’autres communautés afin d’éliminer plus de déchets des décharges, tout en économisant l’argent des contribuables et en protégeant la planète.",fr,0
We are setting a long-term goal to eliminate single-use plastic bottles in New Brunswick.,en,0
"We will phase this in over the coming years as our economy begins to strengthen, and we’ll work with industry to identify the best path forward.",en,0
Nous allons nous fixer l’objectif à long terme d’éliminer les bouteilles en plastique à usage unique au Nouveau-Brunswick.,fr,0
"Nous mettrons cela en place au cours des prochaines années à mesure que notre économie reprend sa croissance, et nous travaillerons avec l’industrie pour identifier la meilleure voie à suivre.",fr,0
"Going forward, government infrastructure and settlement services funds will be contingent on communities having a well-developed strategy for population growth.",en,0
"À l’avenir, afin de recevoir les fonds gouvernement pour l’infrastructure et les services d’établissement, les collectivités devront avoir en place des stratégies bien élaborées pour la croissance démographique.",fr,0
"When re-elected, we will continue to have a strong focus on achieving retention targets of 75% of newcomers over five years by 2025.",en,0
"Une fois réélu, notre gouvernement continuera à faire progresser plusieurs initiatives en mettant l’accent fortement sur l’atteinte de l’objectif de rétention de75 % des nouveaux arrivants sur cinq ansd'ici 2025.",fr,0
We will advance our stated action plan to target a 2% annual increase in French-speaking immigrants through the provincial immigration programs.,en,0
"Nous ferons progresser notre plan d’action annoncé visant à cibler une augmentation annuelle de 2% des immigrants d’expression française, par le biais de programmes provinciaux d’immigration.",fr,0
We will advance our stated action plan to reach a total of 33% French-speaking immigrants through the provincial immigration programs by 2024.,en,0
Nous ferons progresser notre plan d’action annoncé afin d’atteindre un total de 33 % immigrants d’expression française par le biais de programmes provinciaux d'immigration d’ici 2024.,fr,0
We will continue to advance several initiatives with a strong focus on achieving retention targets of 75% over five years in regards to immigration.,en,0
Faire progresser plusieurs initiatives en mettant l’accent fortement sur l’atteinte de l’objectif de rétention des immigrants de 75% sur cinq ans,fr,0
"In the budget earlier this spring, the Higgs Government raised the salaries of trained early childhood educators by $0.75 per hour, we commit to continue to raise them again next year 2021, and the next two years after that – bringing them from $16 to $19 by 2023.",en,0
"Dans son budget du printemps, le gouvernement Higgs a augmenté les salaires des éducateurs de la petite enfance formés de 0,75 $ de l’heure, et nous nous engageons à les augmenter à nouveau l’an prochain 2021 et pour les deux années à suivre, ce qui fera passer leurs salaires de 16 $ à 19 $, d’ici 2023.",fr,0
"We will support a dedicated RCMP task force of 13 officers, working full-time to do the critical work of stopping hard drug traffickers.",en,0
The program is currently under development and is estimated to cost $2 million annually.,en,0
The provincial government will provide funding to support it through next year’s budget 2021.,en,0
Nous promettons deux millions supplémentaires pour créer une nouvelle unité de la Gendarmerie royale du Canada et établir des mesures de prévention de la toxicomanie,fr,0
"We will continue to implement our Food Security Action Plan to help strengthen the NB Food Basket through local growing, buying and export initiatives.",en,0
Nous continuerons à mettre en œuvre notre plan d’action pour la sécurité alimentaire qui aidera à renforcer le Panier de provisions du Nouveau-Brunswick grâce à des initiatives de production et d’achats locaux et d’exportation.,fr,0
Labour Availability and Education will figure prominently in the Food Security action plan.,en,0
La disponibilité de la main-d’œuvre et la formation seront au cœur du plan d’action pour la sécurité alimentaire.,fr,0
We will deliver on our budget commitment and make food programs available in every school in New Brunswick starting in 2021-22.,en,0
"Nous respecterons nos engagements budgétaires et mettrons des programmes alimentaires à la disposition de toutes les écoles du Nouveau-Brunswick, à compter de 2021-2022.",fr,0
"Increasing capacity will begin with a dedicated operating room, and hip and knee pilot program at St.",en,0
Joseph’s Hospital this year 2020.,en,0
Un gouvernement progressiste-conservateur désignerait une salle d’opération spécifiquement réservée aux arthroplasties de la hanche et du genou à l’Hôpital St.,fr,0
Joseph à Saint-Jean avant la fin de l’année 2020,fr,0
"By March 31, 2021, we will cut our wait list in half for the number of people who have been waiting over a year for knee replacement surgery.",en,0
"D’ici le 31 mars 2021, nous réduirons de moitié notre liste d’attente de personnes qui attendent depuis plus d’un an une arthroplastie du genou.",fr,0
"By September next year 2021, we will eliminate wait times of over one year for hip replacement surgery.",en,0
"D’ici septembre l’an prochain 2021, nous éliminerons les temps d’attente de plus d’un an pour une arthroplastie de la hanche.",fr,0
"By September next year 2021, we will eliminate wait times of over one year for knee replacement surgery.",en,0
"D’ici septembre l’an prochain 2021, nous éliminerons les temps d’attente de plus d’un an pour une arthroplastie du genou.",fr,0
"By March 31, 2021, we will cut our wait list in half for the number of people who have been waiting over a year for hip replacement surgery.",en,0
