promesse_id,sentence_id,date,category,source,sentence,language
692,1,1,Public Lands,Higgs,"Établir un partenariat solide économique et social avec les Premières nations du Nouveau-Brunswick, de développer des économies locales et programmes sociaux plus solides.",fr
693,1,2,Domestic Commerce,Higgs,"We will modify procurement policies to support NB suppliers where possible under trade agreements, ensuring New Brunswick companies have the best opportunity possible to compete.",en
693,1,2,Domestic Commerce,Higgs,"Nous allons modifier les politiques d’approvisionnement pour soutenir les fournisseurs du Nouveau-Brunswick dans la mesure du possible en vertu d’accords commerciaux, en veillant à ce que les entreprises du Nouveau-Brunswick aient la meilleure occasion possible de livrer concurrence.",fr
694,1,2,Labor,Higgs,We will also work with professional associations so that international professionals have an easier transition in meeting the credentials required to participate in New Brunswick’s workforce.,en
694,1,2,Labor,Higgs,Nous travaillerons également avec des associations professionnelles afin que les professionnels internationaux aient une transition plus facile lorsqu’ils doivent obtenir les qualifications requises pour participer au marché du travail au Nouveau-Brunswick.,fr
695,1,2,Macroeconomics,Higgs,We will continue to implement our Economic Recovery and Growth Action Plan to help businesses compete more effectively now and longer-term in a post-COVID world.,en
695,1,2,Macroeconomics,Higgs,"Nous allons poursuivre la mise en œuvre de notre Plan d’action de relance économique et de croissance pour aider les entreprises à être plus concurrentiels, aujourd’hui et à long terme, dans un contexte post-COVID.",fr
696,1,2,Domestic Commerce,Higgs,"We will extend the 20% tourism rebate for staycationers, extending it to the end of March 2021 to help winter tourism and hospitality operators.",en
696,1,2,Domestic Commerce,Higgs,"Un gouvernement progressiste-conservateur s’engage, s’il est élu, à prolonger le programme d’encouragement du tourisme Explore NB jusqu’en mars 2021",fr
697,1,2,Labor,Higgs,We will also work with businesses in these communities and the Federal Government to create year-round opportunities for temporary foreign workers so more of them can call New Brunswick home.,en
697,1,2,Labor,Higgs,"Nous travaillerons également avec les entreprises de ces collectivités et le gouvernement fédéral, pour créer des possibilités d’emplois à l'année pour les travailleurs étrangers temporaires, afin qu’ils soient plus nombreux à se sentir bien chez eux au Nouveau-Brunswick.",fr
698,1,2,Transportation,Higgs,"$2.8 million was invested to support the creation of the Véloroute and under that existing funding program, we will approve the remaining $600,000 which will be used for scenic vistas, directional signage and gates.",en
698,1,2,Transportation,Higgs,"Lors de la création de la piste cyclable Véloroute, 2,8 millions de dollars ont été investis, et dans le cadre de ce programme de financement existant, nous allons approuver les 600 000 dollars restants qui seront utilisés pour des vues panoramiques, des panneaux de signalisation et des barrières.",fr
699,1,2,Domestic Commerce,Higgs,Helping businesses automate and boost capacity.,en
699,1,2,Domestic Commerce,Higgs,Aider les entreprises à : Automatiser et augmenter la capacité.,fr
700,1,2,Macroeconomics,Higgs,We won’t raise taxes.,en
700,1,2,Macroeconomics,Higgs,Nous n'augmenterons pas les impôts.,fr
701,1,2,Housing,Higgs,Build new affordable housing units.,en
701,1,2,Housing,Higgs,Construire de nouvelles unités de logement abordables.,fr
702,1,2,Housing,Higgs,"By 2022, the agreement will fund the repair and renovation of more than 5,100 aﬀordable rental units across the province. 10-year provincial-federal agreement that aligns with the National Housing Strategy",en
702,1,2,Housing,Higgs,"D’ici à 2022, l’entente financera la réparation et la rénovation de plus de 5 100 logements locatifs abordables dans tous les coins de la province. 10-year provincial-federal agreement that aligns with the National Housing Strategy",en
703,1,2,Housing,Higgs,Mixed housing solutions will be created to advance social inclusion and support a pathway for people to transition to home ownership.,en
703,2,2,Housing,Higgs,"These solutions aim to increase access to aﬀordable housing in inclusive and diverse neighbourhoods to the benefit of low-income families, seniors, people with disabilities, as well as women and children.",en
703,1,2,Housing,Higgs,Des solutions de logement mixtes seront créées pour favoriser l’inclusion sociale et favoriser l’accession à l’immobilier.,fr
703,2,2,Housing,Higgs,"Ces solutions visent à accroître l’accès à des logements abordables dans des quartiers inclusifs et diversifiés, au profit des familles à faible revenu, des personnes âgées, des personnes handicapées, ainsi que des femmes et des enfants.",fr
704,1,2,Housing,Higgs,Target of eliminating 1200 households from the waiting list for subsidized housing.,en
704,1,2,Housing,Higgs,Cibler l'élimination de 1 200 ménages de la liste d'attente pour un logement subventionné.,fr
705,1,2,Housing,Higgs,"151 new subsidized housing units will be created in the first 3 years of our mandate, by 2023.",en
705,1,2,Housing,Higgs,"Créer 151 nouvelles unités de logement subventionnés dans les trois premières années de notre mandat, d’ici 2023.",fr
706,1,2,Education,Higgs,Connecting all high schools with internet.,en
706,1,2,Education,Higgs,Offrir l’accès à Internet de toutes les écoles secondaires.,fr
707,1,2,Education,Higgs,We will continue to expand technology and blended learning approaches.,en
707,1,2,Education,Higgs,Nous continuerons à privilégier les solutions technologiques et l’apprentissage mixte.,fr
708,1,2,Education,Higgs,"We will also update civics classes, engaging students in discussions about how to participate in their democracy and contribute to their communities.",en
708,2,2,Education,Higgs,"As part of the new civics classes, we will ensure an educational review of Indigenous history and will work with those communities to ensure materials reflect accurate and up-to-date information available.",en
708,1,2,Education,Higgs,"Nous allons actualiser les cours d’éducation civique, afin d'inciter les élèves à discuter des façons de participer à la démocratie et de contribuer à leurs collectivités.",fr
708,2,2,Education,Higgs,"Nous allons collaborer avec les collectivités autochtones afin d’assurer que le contenu des classes d’éducation civique reflète l’information la plus exacte et récente, relative à leur histoire.",fr
709,1,2,Education,Higgs,"We will also update civics classes, engaging students in discussions about how to participate in their democracy and contribute to their communities.",en
709,2,2,Education,Higgs,"As part of the new civics classes, we will ensure an educational review of Black history and will work with those communities to ensure materials reflect accurate and up-to-date information available.",en
709,1,2,Education,Higgs,"Nous allons actualiser les cours d’éducation civique, afin d'inciter les élèves à discuter des façons de participer à la démocratie et de contribuer à leurs collectivités.",fr
709,2,2,Education,Higgs,"Nous allons collaborer avec les collectivités noires afin d’assurer que le contenu des classes d’éducation civique reflète l’information la plus exacte et récente, relative à leur histoire.",fr
710,1,2,Education,Higgs,We will work with universities to improve the number of international students they attract.,en
710,1,2,Education,Higgs,Nous collaborerons avec les universités pour augmenter le nombre d'étudiants internationaux qu'ils attirent.,fr
711,1,2,Education,Higgs,We will work with colleges to improve the number of international students they attract.,en
711,1,2,Education,Higgs,Nous collaborerons avec les collèges pour augmenter le nombre d'étudiants internationaux qu'ils attirent.,fr
712,1,2,Education,Higgs,We will work with colleges to ensure that programming helps meet labour market needs.,en
712,1,2,Education,Higgs,Nous collaborerons avec les collèges pour veiller à ce que les programmes aident à répondre aux besoins du marché du travail.,fr
713,1,2,Education,Higgs,We will continue to invest in experiential learning such as FutureNB that has matched over 1000 students with 240 employers for hands-on learning opportunities.,en
713,1,2,Education,Higgs,"Nous continuerons d'investir dans l'apprentissage par l'expérience, avec des programmes tels que AvenirNB, où l’on a jumelé plus de 1 000 étudiants à 240 employeurs pour des possibilités d'apprentissage intégré au travail.",fr
714,1,2,Education,Higgs,Our government will work with universities to ensure that programming helps meet labour market needs.,en
